ZINC_ID,SMILES,Highest_Similarity,Similar_To_Query
"ZINC000408988862","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2059,"Darunavir"
"ZINC000033625286","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(Cl)c2[H])c([H])c1[H]",0.2110,"Darunavir"
"ZINC000033625288","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(Cl)c2[H])c([H])c1[H]",0.2110,"Darunavir"
"ZINC000408619483","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408619482","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408621680","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408621683","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000001138719","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2019,"Darunavir"
"ZINC000001138724","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2019,"Darunavir"
"ZINC000001142159","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2019,"Darunavir"
"ZINC000001142160","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2019,"Darunavir"
"ZINC000001158850","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl",0.2020,"Darunavir"
"ZINC000001158849","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl",0.2020,"Darunavir"
"ZINC000012747667","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N([C@@]([H])(C(=O)N([H])[C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2021,"Tipranavir"
"ZINC000012747675","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N([C@]([H])(C(=O)N([H])[C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2021,"Tipranavir"
"ZINC000012917008","[H]O[C@]([H])(C([H])([H])O[C@@]1([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000012917005","[H]O[C@@]([H])(C([H])([H])O[C@@]1([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000012917010","[H]O[C@@]([H])(C([H])([H])O[C@]1([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000012917015","[H]O[C@]([H])(C([H])([H])O[C@]1([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000012799504","[H]c1c([H])c(OC([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1I",0.2021,"Darunavir"
"ZINC000012922356","[H]c1c([H])c(N2C(=O)C([H])([H])[C@@]([H])(C(=O)N([H])c3c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])C2([H])[H])c([H])c(C([H])([H])C([H])([H])[H])c1[H]",0.2054,"Darunavir"
"ZINC000012922352","[H]c1c([H])c(N2C(=O)C([H])([H])[C@]([H])(C(=O)N([H])c3c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])C2([H])[H])c([H])c(C([H])([H])C([H])([H])[H])c1[H]",0.2054,"Darunavir"
"ZINC000012821192","[H]c1c([H])c([H])c([C@]([H])(C(=O)N([H])C2([H])C([H])([H])C2([H])[H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000012821194","[H]c1c([H])c([H])c([C@@]([H])(C(=O)N([H])C2([H])C([H])([H])C2([H])[H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000021740120","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])c1nnc2c([H])c([H])c(C(F)(F)F)c([H])n12",0.2000,"Tipranavir"
"ZINC000013042302","[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]",0.2037,"Darunavir"
"ZINC000013042472","[H]c1c(OC([H])([H])C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]",0.2000,"Tipranavir"
"ZINC000021185450","[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])c1[H]",0.2000,"Tipranavir"
"ZINC000003427413","[H]c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c(C(F)(F)F)c([H])c([H])c3Cl)C([H])([H])C2([H])[H])c(F)c1[H]",0.2000,"Tipranavir"
"ZINC000002813421","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2000,"Darunavir"
"ZINC000021740123","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])c1nnc2c([H])c([H])c(C(F)(F)F)c([H])n12",0.2000,"Tipranavir"
"ZINC000012800113","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2062,"Tipranavir"
"ZINC000408786148","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000001368120","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C([H])([H])[H]",0.2105,"Tipranavir"
"ZINC000409078019","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Br",0.2000,"Darunavir"
"ZINC000059516213","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000059942109","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408600838","[H]c1c([H])c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1I",0.2021,"Darunavir"
"ZINC000009511985","[H]c1sc(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[N+](=O)[O-])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]",0.2020,"Tipranavir"
"ZINC000012758371","[H]c1c([H])c(C([H])([H])N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1C(F)(F)F",0.2048,"Tipranavir"
"ZINC000002961379","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2020,"Darunavir"
"ZINC000002961380","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2020,"Darunavir"
"ZINC000013038404","[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c1[H]",0.2043,"Tipranavir"
"ZINC000016084488","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3[C@@]2([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000016084487","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3[C@]2([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000017847791","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H]",0.2078,"Tipranavir"
"ZINC000408702281","[H]c1c([H])c(C(F)(F)F)c([H])c(N([H])C(=O)[C@]([H])(N(c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)S(=O)(=O)C([H])([H])[H])C([H])([H])[H])c1Cl",0.2041,"Tipranavir"
"ZINC000408702282","[H]c1c([H])c(C(F)(F)F)c([H])c(N([H])C(=O)[C@@]([H])(N(c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)S(=O)(=O)C([H])([H])[H])C([H])([H])[H])c1Cl",0.2041,"Tipranavir"
"ZINC000409009259","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000409020012","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000039986572","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(Cl)c2[H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408586447","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(O[C@]([H])(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408586446","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(O[C@@]([H])(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000018077951","[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1I",0.2043,"Darunavir"
"ZINC000028208279","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2Cl)C([H])([H])[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000028208282","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2Cl)C([H])([H])[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000039985891","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000014135587","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000014135589","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000039985893","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Br)c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000039986573","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(Cl)c2[H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000072194202","[H]Oc1c(O)c(S(=O)(=O)Nc2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c2c1C(=O)c1c([H])c([H])c([H])c([H])c1C2=O",0.2048,"Tipranavir"
"ZINC000072194202","[H]Oc1c(O)c(S(=O)(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c2c1C(=O)c1c([H])c([H])c([H])c([H])c1C2=O",0.2024,"Tipranavir"
"ZINC000012648728","[H]c1c([H])c(C(=O)C([H])([H])OC(=O)c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])c([H])c2[H])c([H])c(C(F)(F)F)c1[H]",0.2000,"Tipranavir"
"ZINC000012648724","[H]c1c([H])c(C(=O)C([H])([H])OC(=O)c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])c([H])c2[H])c([H])c(C(F)(F)F)c1[H]",0.2000,"Tipranavir"
"ZINC000012648714","[H]c1c([H])c(C(=O)C([H])([H])OC(=O)c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C3([H])[H])c([H])c2[H])c([H])c(C(F)(F)F)c1[H]",0.2000,"Tipranavir"
"ZINC000013004650","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c(Cl)c1Cl",0.2024,"Tipranavir"
"ZINC000009462086","[H]c1oc(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000009462080","[H]c1oc(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000013059066","[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]",0.2083,"Tipranavir"
"ZINC000009806357","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)N([H])C([H])([H])[C@]1([H])N(S(=O)(=O)c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]",0.2211,"Tipranavir"
"ZINC000008734522","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(Cl)c(Cl)n3[H])C([H])([H])C2([H])[H])c1Cl",0.2045,"Tipranavir"
"ZINC000000676569","[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c(Br)c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000009806361","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)N([H])C([H])([H])[C@@]1([H])N(S(=O)(=O)c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]",0.2211,"Tipranavir"
"ZINC000001367848","[H]c1c([H])c([H])c(C([H])(C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2099,"Tipranavir"
"ZINC000409142268","[H]c1c([H])c(C(F)(F)F)c([H])c(N([H])C(=O)[C@]([H])(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H])c1Cl",0.2021,"Tipranavir"
"ZINC000409142269","[H]c1c([H])c(C(F)(F)F)c([H])c(N([H])C(=O)[C@@]([H])(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H])c1Cl",0.2021,"Tipranavir"
"ZINC000016576325","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2174,"Darunavir"
"ZINC000059444185","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2Cl)S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000027100741","[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)[C@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3C2([H])[H])c1[H]",0.2041,"Tipranavir"
"ZINC000013585480","[H]c1c([H])c([H])c(C([H])([H])N(c2c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])[C@]3([H])OC([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000013585478","[H]c1c([H])c([H])c(C([H])([H])N(c2c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000016576323","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2174,"Darunavir"
"ZINC000408602673","[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408602718","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408603651","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000408603647","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000408606282","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000408608265","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
